35 "white" "gun" 0 0.411
35 "black" "phone" 1 0.664
35 "white" "gun" 0 0.404
35 "white" "gun" 0 0.443
35 "white" "gun" 0 0.481
35 "black" "phone" 1 0.57
35 "white" "phone" 1 0.695
35 "white" "gun" 0 0.555
35 "black" "gun" 0 0.558
35 "white" "gun" 0 0.594
35 "white" "phone" 0 0.459
35 "white" "phone" 1 0.682
35 "black" "gun" 0 0.492
35 "black" "gun" 0 0.482
35 "white" "gun" 0 0.454
35 "black" "gun" 0 0.615
35 "black" "phone" 1 0.672
35 "white" "gun" 0 0.619
35 "white" "gun" 1 0.549
35 "black" "phone" 1 0.653
35 "black" "phone" 1 0.613
35 "white" "gun" 1 0.587
35 "white" "gun" 0 0.523
35 "white" "phone" 1 0.692
35 "black" "gun" 0 0.518
35 "black" "phone" 1 0.658
35 "black" "gun" 0 0.486
35 "black" "gun" 1 0.577
35 "white" "phone" 1 0.677
35 "white" "phone" 1 0.662
35 "black" "gun" 0 0.601
35 "white" "phone" 1 0.69
35 "white" "gun" 0 0.467
35 "black" "gun" 0 0.572
35 "black" "gun" 0 0.488
35 "black" "gun" 0 0.516
35 "black" "gun" 0 0.614
35 "white" "gun" 0 0.514
35 "white" "gun" 0 0.662
35 "white" "gun" 0 0.475
35 "black" "gun" 0 0.541
35 "white" "gun" 0 0.629
35 "black" "gun" 0 0.645
35 "black" "gun" 0 0.681
35 "white" "gun" 0 0.637
35 "black" "phone" 1 0.66
35 "black" "phone" 1 0.65
35 "black" "gun" 0 0.493
35 "white" "phone" 1 0.604
35 "black" "gun" 0 0.455
35 "white" "gun" 0 0.631
35 "black" "gun" 0 0.639
35 "black" "phone" 1 0.616
35 "white" "phone" 1 0.614
35 "white" "gun" 0 0.677
35 "black" "phone" 1 0.691
35 "black" "phone" 1 0.691
35 "white" "phone" 1 0.554
35 "white" "gun" 0 0.673
35 "white" "phone" 0 0.585
35 "black" "phone" 1 0.691
35 "white" "gun" 0 0.641
35 "black" "gun" 0 0.579
35 "black" "phone" 1 0.608
35 "black" "gun" 0 0.508
35 "black" "gun" 0 0.62
35 "white" "phone" 1 0.636
35 "white" "gun" 0 0.641
35 "black" "phone" 1 0.634
35 "black" "phone" 1 0.571
35 "black" "gun" 1 0.601
35 "black" "phone" 1 0.591
35 "white" "gun" 0 0.505
35 "white" "gun" 0 0.584
35 "white" "gun" 0 0.585
35 "black" "phone" 1 0.672
35 "white" "gun" 0 0.594
35 "black" "phone" 1 0.644
35 "white" "phone" 1 0.694
35 "white" "phone" 1 0.667
35 "black" "gun" 0 0.458
35 "white" "phone" 1 0.612
35 "white" "gun" 0 0.54
35 "black" "gun" 0 0.564
35 "black" "phone" 1 0.532
35 "black" "gun" 0 0.59
35 "white" "phone" 1 0.584
35 "black" "phone" 1 0.618
