18 "white" "phone" 0 0.613
18 "black" "gun" 1 0.321
18 "white" "phone" 0 0.582
18 "black" "gun" 1 0.402
18 "black" "phone" 0 0.46
18 "black" "gun" 1 0.445
18 "black" "phone" 0 0.587
18 "white" "gun" 0 0.443
18 "black" "phone" 0 0.53
18 "white" "gun" 0 0.491
18 "black" "gun" 1 0.382
18 "black" "gun" 0 0.314
18 "white" "phone" 1 0.45
18 "black" "phone" 1 0.676
18 "black" "gun" 0 0.58
18 "white" "phone" 0 0.614
18 "white" "phone" 1 0.671
18 "white" "gun" 0 0.417
18 "white" "gun" 0 0.593
18 "black" "phone" 1 0.567
18 "white" "gun" 0 0.503
18 "white" "phone" 1 0.665
18 "black" "gun" 0 0.488
18 "white" "gun" 0 0.668
18 "white" "gun" 0 0.538
18 "white" "phone" 1 0.625
18 "black" "gun" 0 0.517
18 "white" "phone" 1 0.695
18 "white" "gun" 0 0.468
18 "black" "gun" 0 0.436
18 "white" "phone" 1 0.621
18 "black" "phone" 1 0.643
18 "white" "phone" 1 0.57
18 "white" "phone" 1 0.596
18 "black" "phone" 1 0.61
18 "black" "phone" 1 0.557
18 "white" "gun" 0 0.429
18 "black" "gun" 0 0.543
18 "black" "gun" 0 0.489
18 "white" "phone" 1 0.57
18 "black" "phone" 1 0.621
18 "white" "phone" 1 0.533
18 "black" "phone" 1 0.622
18 "black" "phone" 1 0.567
18 "white" "phone" 1 0.48
18 "black" "phone" 1 0.603
18 "black" "gun" 1 0.468
18 "black" "phone" 1 0.563
18 "black" "phone" 1 0.573
18 "white" "gun" 0 0.565
18 "white" "phone" 1 0.56
18 "white" "gun" 0 0.501
18 "black" "phone" 1 0.605
18 "white" "phone" 1 0.608
18 "white" "phone" 1 0.644
18 "black" "phone" 1 0.58
18 "black" "gun" 0 0.441
18 "white" "gun" 0 0.545
18 "white" "phone" 1 0.586
18 "black" "phone" 1 0.585
18 "white" "phone" 1 0.553
18 "white" "phone" 1 0.624
18 "black" "phone" 1 0.663
18 "white" "gun" 0 0.488
18 "black" "gun" 0 0.492
18 "white" "phone" 1 0.658
18 "black" "gun" 0 0.438
18 "black" "phone" 1 0.618
18 "black" "gun" 0 0.436
18 "black" "phone" 1 0.598
18 "white" "phone" 1 0.511
18 "black" "gun" 0 0.46
18 "black" "gun" 0 0.49
18 "black" "gun" 0 0.463
18 "black" "phone" 1 0.634
18 "white" "gun" 0 0.545
18 "black" "gun" 0 0.504
18 "black" "gun" 0 0.435
18 "black" "gun" 0 0.462
18 "white" "gun" 0 0.422
18 "black" "gun" 0 0.472
18 "white" "phone" 1 0.59
18 "white" "gun" 0 0.54
18 "black" "phone" 1 0.631
18 "black" "gun" 0 0.503
18 "white" "gun" 0 0.475
18 "white" "gun" 0 0.59
18 "black" "gun" 0 0.475
18 "black" "gun" 0 0.438
18 "white" "phone" 1 0.66
18 "black" "gun" 0 0.444
18 "black" "gun" 1 0.65
18 "white" "phone" 1 0.654
18 "white" "phone" 1 0.614
18 "black" "phone" 1 0.638
18 "black" "gun" 0 0.518
18 "white" "phone" 1 0.654
18 "black" "gun" 0 0.502
18 "black" "gun" 0 0.537
18 "black" "gun" 0 0.526
18 "black" "gun" 0 0.464
18 "white" "phone" 1 0.637
