118 "white" "gun" 0 0.67
118 "white" "gun" 1 0.356
118 "black" "phone" 1 0.699
118 "white" "gun" 0 0.436
118 "white" "phone" 1 0.638
118 "white" "phone" 0 0.519
118 "white" "phone" 1 0.683
118 "black" "phone" 1 0.662
118 "black" "gun" 0 0.53
118 "white" "gun" 0 0.482
118 "black" "phone" 1 0.579
118 "white" "gun" 0 0.524
118 "white" "gun" 0 0.599
118 "white" "gun" 0 0.585
118 "white" "phone" 1 0.611
118 "white" "phone" 1 0.549
118 "black" "gun" 0 0.505
118 "black" "gun" 0 0.481
118 "black" "gun" 0 0.462
118 "black" "phone" 1 0.686
118 "black" "gun" 0 0.457
118 "white" "gun" 0 0.588
118 "white" "gun" 0 0.446
118 "white" "gun" 0 0.452
118 "black" "phone" 1 0.562
118 "white" "gun" 0 0.558
118 "black" "gun" 0 0.468
118 "black" "phone" 1 0.65
118 "white" "gun" 0 0.431
118 "black" "phone" 1 0.59
118 "black" "gun" 0 0.508
118 "white" "gun" 0 0.502
118 "black" "phone" 1 0.557
118 "black" "gun" 0 0.493
118 "black" "gun" 0 0.488
118 "black" "gun" 0 0.397
118 "black" "gun" 0 0.38
118 "black" "phone" 1 0.677
118 "black" "gun" 0 0.574
118 "white" "phone" 1 0.525
118 "white" "gun" 0 0.466
118 "black" "gun" 0 0.454
118 "black" "gun" 0 0.502
118 "black" "gun" 0 0.376
118 "white" "gun" 0 0.497
118 "black" "gun" 0 0.482
118 "white" "gun" 0 0.489
118 "white" "gun" 0 0.522
118 "white" "gun" 0 0.547
118 "white" "phone" 1 0.579
118 "black" "gun" 0 0.521
118 "white" "gun" 0 0.608
118 "black" "gun" 0 0.472
118 "black" "gun" 0 0.414
118 "black" "phone" 1 0.663
118 "black" "gun" 0 0.51
118 "black" "phone" 1 0.66
118 "black" "phone" 1 0.614
118 "black" "gun" 0 0.491
118 "black" "gun" 0 0.387
118 "white" "phone" 1 0.614
118 "white" "phone" 1 0.639
118 "black" "gun" 0 0.486
118 "white" "gun" 0 0.532
118 "white" "phone" 1 0.681
118 "white" "gun" 0 0.55
118 "black" "phone" 1 0.66
118 "black" "gun" 0 0.451
118 "black" "gun" 0 0.561
118 "black" "phone" 1 0.655
118 "white" "gun" 0 0.438
118 "black" "phone" 1 0.621
118 "black" "phone" 1 0.663
118 "white" "gun" 0 0.667
118 "black" "gun" 0 0.577
118 "black" "gun" 0 0.53
118 "white" "gun" 0 0.412
118 "black" "phone" 1 0.599
118 "white" "phone" 1 0.656
118 "black" "gun" 0 0.556
118 "black" "gun" 0 0.428
118 "black" "gun" 0 0.381
118 "white" "gun" 0 0.53
118 "white" "phone" 1 0.544
118 "white" "gun" 0 0.643
118 "white" "gun" 0 0.524
118 "black" "phone" 1 0.679
118 "white" "phone" 1 0.636
118 "white" "phone" 1 0.578
118 "black" "phone" 1 0.614
118 "black" "gun" 0 0.512
118 "black" "gun" 0 0.397
118 "black" "gun" 0 0.386
118 "white" "phone" 1 0.585
118 "white" "gun" 0 0.589
118 "black" "gun" 0 0.508
118 "white" "phone" 1 0.514
118 "black" "phone" 1 0.659
118 "white" "phone" 1 0.607
118 "white" "phone" 1 0.589
118 "black" "phone" 1 0.605
118 "white" "gun" 0 0.617
118 "white" "gun" 0 0.439
118 "black" "phone" 1 0.604
118 "white" "gun" 0 0.571
118 "black" "gun" 0 0.604
118 "black" "phone" 1 0.655
