119 "black" "gun" 0 0.442
119 "black" "phone" 1 0.459
119 "black" "gun" 0 0.403
119 "black" "gun" 1 0.395
119 "white" "phone" 1 0.567
119 "white" "gun" 1 0.419
119 "white" "gun" 0 0.529
119 "white" "gun" 0 0.543
119 "black" "phone" 1 0.602
119 "black" "gun" 0 0.418
119 "white" "gun" 0 0.487
119 "white" "phone" 1 0.527
119 "white" "phone" 1 0.63
119 "white" "phone" 1 0.566
119 "white" "phone" 1 0.436
119 "white" "phone" 1 0.503
119 "black" "gun" 0 0.536
119 "black" "phone" 1 0.55
119 "white" "phone" 1 0.492
119 "black" "gun" 0 0.494
119 "black" "phone" 1 0.626
119 "white" "gun" 0 0.432
119 "white" "gun" 0 0.517
119 "black" "phone" 1 0.63
119 "black" "phone" 1 0.501
119 "white" "gun" 0 0.591
119 "black" "phone" 1 0.593
119 "black" "phone" 1 0.516
119 "white" "phone" 1 0.454
119 "black" "phone" 1 0.465
119 "black" "phone" 1 0.491
119 "white" "gun" 0 0.516
119 "white" "phone" 1 0.44
119 "white" "phone" 1 0.495
119 "white" "phone" 1 0.518
119 "white" "phone" 1 0.479
119 "black" "phone" 1 0.517
119 "black" "gun" 0 0.514
119 "white" "phone" 1 0.469
119 "white" "gun" 0 0.554
119 "black" "phone" 1 0.56
119 "black" "gun" 0 0.453
119 "black" "gun" 0 0.411
119 "white" "phone" 1 0.48
119 "white" "phone" 1 0.468
119 "black" "phone" 1 0.511
119 "white" "phone" 1 0.546
119 "white" "gun" 0 0.601
119 "black" "gun" 0 0.424
119 "white" "phone" 1 0.455
119 "black" "phone" 1 0.489
119 "black" "gun" 0 0.428
119 "black" "gun" 0 0.455
119 "black" "gun" 0 0.434
119 "white" "gun" 1 0.432
119 "white" "gun" 0 0.518
119 "white" "phone" 1 0.557
119 "white" "gun" 0 0.494
119 "black" "gun" 0 0.469
119 "white" "phone" 1 0.541
119 "black" "phone" 1 0.617
119 "black" "gun" 0 0.464
119 "white" "phone" 1 0.548
119 "white" "phone" 1 0.649
119 "black" "phone" 1 0.69
119 "white" "gun" 0 0.552
119 "black" "phone" 1 0.52
119 "black" "gun" 0 0.546
119 "white" "phone" 1 0.527
119 "black" "phone" 1 0.568
119 "white" "phone" 1 0.497
119 "black" "phone" 1 0.5
119 "white" "gun" 0 0.571
119 "white" "gun" 0 0.564
119 "black" "gun" 0 0.619
119 "white" "phone" 1 0.641
119 "white" "phone" 1 0.515
119 "black" "gun" 0 0.484
119 "white" "gun" 0 0.688
119 "white" "gun" 0 0.495
119 "black" "phone" 1 0.595
119 "black" "phone" 1 0.498
119 "white" "phone" 1 0.529
119 "white" "phone" 1 0.458
119 "black" "gun" 0 0.586
119 "black" "gun" 0 0.453
119 "white" "phone" 1 0.576
119 "black" "gun" 0 0.433
119 "black" "gun" 0 0.472
119 "white" "phone" 1 0.452
119 "black" "gun" 0 0.496
119 "white" "phone" 1 0.454
119 "white" "gun" 0 0.564
119 "white" "phone" 1 0.509
119 "white" "gun" 0 0.665
119 "black" "phone" 1 0.486
119 "black" "phone" 1 0.595
119 "white" "phone" 1 0.466
119 "white" "phone" 1 0.554
119 "black" "gun" 0 0.546
119 "black" "phone" 1 0.492
119 "black" "gun" 0 0.406
119 "white" "phone" 1 0.451
119 "white" "phone" 1 0.503
119 "white" "phone" 1 0.384
119 "black" "gun" 0 0.53
119 "white" "phone" 1 0.496
119 "black" "phone" 1 0.493
119 "black" "gun" 0 0.505
119 "white" "phone" 1 0.522
119 "black" "phone" 1 0.498
119 "black" "gun" 0 0.528
119 "black" "gun" 0 0.622
119 "black" "phone" 1 0.519
119 "white" "gun" 1 0.382
119 "black" "phone" 1 0.556
119 "white" "phone" 1 0.464
119 "black" "phone" 1 0.53
