103 "white" "gun" 0 0.403
103 "white" "phone" 1 0.467
103 "white" "phone" 0 0.555
103 "white" "gun" 0 0.388
103 "white" "gun" 0 0.574
103 "black" "gun" 0 0.38
103 "black" "gun" 0 0.454
103 "black" "gun" 0 0.445
103 "white" "phone" 1 0.42
103 "white" "gun" 0 0.445
103 "white" "phone" 1 0.551
103 "white" "phone" 1 0.492
103 "black" "gun" 0 0.378
103 "black" "phone" 1 0.523
103 "white" "phone" 1 0.615
103 "white" "gun" 0 0.497
103 "white" "gun" 1 0.48
103 "black" "gun" 0 0.402
103 "white" "phone" 1 0.471
103 "black" "gun" 0 0.391
103 "white" "gun" 0 0.462
103 "black" "gun" 0 0.449
103 "black" "phone" 1 0.534
103 "white" "gun" 0 0.455
103 "white" "gun" 0 0.475
103 "white" "gun" 0 0.542
103 "black" "gun" 0 0.45
103 "white" "gun" 0 0.472
103 "white" "gun" 0 0.525
103 "white" "phone" 1 0.639
103 "black" "phone" 1 0.493
103 "black" "gun" 0 0.466
103 "white" "phone" 1 0.551
103 "black" "gun" 0 0.506
103 "black" "phone" 1 0.493
103 "white" "gun" 0 0.597
103 "black" "gun" 0 0.454
103 "black" "gun" 0 0.381
103 "black" "gun" 0 0.426
103 "white" "phone" 1 0.452
103 "white" "phone" 1 0.526
103 "black" "gun" 0 0.455
103 "white" "phone" 1 0.562
103 "white" "gun" 0 0.424
103 "black" "phone" 1 0.515
103 "white" "phone" 1 0.445
103 "white" "gun" 0 0.521
103 "black" "phone" 1 0.529
103 "black" "gun" 0 0.379
103 "white" "phone" 1 0.521
103 "black" "gun" 0 0.466
103 "white" "gun" 0 0.54
103 "white" "gun" 0 0.498
103 "white" "phone" 0 0.458
103 "white" "phone" 1 0.473
103 "black" "gun" 0 0.403
103 "white" "gun" 1 0.4
103 "black" "phone" 1 0.62
103 "black" "phone" 1 0.575
103 "white" "gun" 0 0.47
103 "white" "phone" 1 0.496
103 "white" "phone" 1 0.68
103 "black" "phone" 1 0.633
103 "black" "gun" 0 0.43
103 "black" "gun" 0 0.376
103 "black" "gun" 0 0.452
103 "white" "gun" 0 0.414
103 "black" "phone" 1 0.554
103 "white" "gun" 0 0.465
103 "white" "gun" 0 0.538
103 "white" "gun" 0 0.449
103 "white" "phone" 1 0.604
103 "black" "gun" 0 0.415
103 "white" "gun" 0 0.457
103 "white" "gun" 0 0.529
103 "white" "gun" 0 0.471
103 "white" "phone" 1 0.656
103 "white" "gun" 0 0.417
103 "black" "phone" 1 0.493
103 "black" "phone" 1 0.551
103 "black" "phone" 1 0.573
103 "black" "phone" 1 0.548
103 "black" "gun" 0 0.347
103 "black" "gun" 0 0.361
103 "white" "gun" 0 0.535
103 "white" "phone" 1 0.558
103 "white" "gun" 1 0.438
103 "black" "phone" 1 0.621
103 "black" "gun" 0 0.513
103 "white" "phone" 1 0.616
103 "white" "gun" 0 0.572
103 "black" "phone" 1 0.609
103 "black" "gun" 0 0.454
103 "black" "gun" 0 0.496
103 "black" "phone" 1 0.617
103 "black" "phone" 1 0.541
103 "white" "phone" 1 0.646
103 "white" "gun" 0 0.49
103 "white" "phone" 1 0.596
103 "black" "gun" 0 0.505
103 "white" "phone" 1 0.48
103 "black" "gun" 0 0.395
103 "black" "gun" 0 0.393
103 "black" "gun" 0 0.518
103 "white" "phone" 1 0.622
103 "black" "phone" 1 0.564
103 "white" "phone" 1 0.522
103 "black" "phone" 1 0.578
103 "white" "gun" 0 0.554
103 "black" "gun" 0 0.481
103 "black" "phone" 1 0.574
103 "black" "phone" 1 0.66
103 "black" "gun" 0 0.581
103 "white" "phone" 1 0.635
103 "white" "phone" 1 0.589
