113 "white" "phone" 1 0.632
113 "white" "gun" 0 0.369
113 "white" "phone" 0 0.423
113 "white" "gun" 0 0.386
113 "black" "gun" 0 0.423
113 "white" "phone" 1 0.36
113 "white" "phone" 1 0.608
113 "black" "gun" 0 0.333
113 "white" "gun" 0 0.392
113 "white" "phone" 1 0.451
113 "black" "gun" 0 0.392
113 "white" "gun" 0 0.433
113 "white" "phone" 1 0.442
113 "white" "gun" 0 0.372
113 "black" "gun" 0 0.497
113 "black" "phone" 1 0.585
113 "white" "gun" 0 0.383
113 "white" "gun" 1 0.469
113 "black" "gun" 0 0.441
113 "black" "gun" 0 0.372
113 "black" "phone" 1 0.688
113 "black" "phone" 1 0.608
113 "black" "phone" 1 0.593
113 "white" "phone" 1 0.484
113 "black" "phone" 1 0.602
113 "white" "gun" 0 0.397
113 "black" "phone" 1 0.554
113 "black" "gun" 0 0.368
113 "white" "phone" 1 0.479
113 "black" "gun" 0 0.456
113 "white" "phone" 1 0.465
113 "white" "phone" 1 0.594
113 "black" "gun" 0 0.327
113 "black" "gun" 0 0.377
113 "white" "gun" 1 0.361
113 "white" "phone" 1 0.546
113 "white" "gun" 0 0.394
113 "black" "gun" 0 0.345
113 "white" "gun" 0 0.41
113 "white" "phone" 1 0.568
113 "black" "phone" 1 0.558
113 "white" "gun" 0 0.407
113 "white" "phone" 1 0.436
113 "white" "gun" 0 0.352
113 "white" "gun" 1 0.385
113 "black" "phone" 1 0.584
113 "black" "phone" 1 0.559
113 "black" "phone" 0 0.485
113 "white" "gun" 0 0.436
113 "black" "gun" 0 0.418
113 "white" "phone" 1 0.465
113 "black" "gun" 0 0.444
113 "white" "gun" 0 0.487
113 "black" "gun" 0 0.418
113 "white" "gun" 0 0.416
113 "black" "gun" 0 0.398
113 "white" "phone" 1 0.446
113 "black" "phone" 1 0.539
113 "black" "gun" 0 0.324
113 "black" "phone" 1 0.536
113 "black" "phone" 1 0.515
113 "black" "phone" 1 0.525
113 "black" "gun" 0 0.343
113 "white" "phone" 1 0.442
113 "white" "gun" 0 0.423
113 "black" "phone" 1 0.485
113 "white" "phone" 1 0.45
113 "white" "phone" 1 0.448
113 "white" "phone" 1 0.446
113 "black" "gun" 0 0.382
113 "black" "gun" 0 0.367
113 "black" "phone" 1 0.466
113 "black" "phone" 1 0.48
113 "black" "phone" 1 0.479
113 "white" "gun" 0 0.431
113 "black" "phone" 1 0.575
113 "black" "gun" 0 0.423
113 "white" "phone" 1 0.373
113 "white" "phone" 0 0.358
113 "white" "gun" 0 0.479
113 "black" "phone" 1 0.459
113 "white" "gun" 0 0.521
113 "white" "gun" 0 0.596
113 "white" "phone" 1 0.442
113 "white" "phone" 1 0.423
113 "white" "phone" 1 0.408
113 "white" "phone" 1 0.519
113 "black" "gun" 0 0.339
113 "black" "phone" 1 0.502
113 "black" "gun" 0 0.355
113 "black" "gun" 0 0.438
113 "white" "gun" 0 0.437
113 "white" "phone" 1 0.419
113 "white" "phone" 1 0.512
113 "black" "gun" 0 0.318
113 "black" "phone" 1 0.484
113 "white" "gun" 0 0.418
113 "black" "phone" 1 0.496
113 "black" "phone" 1 0.607
113 "white" "phone" 1 0.48
113 "black" "phone" 1 0.511
113 "black" "gun" 0 0.359
113 "black" "phone" 1 0.457
113 "white" "gun" 0 0.392
113 "white" "phone" 1 0.519
113 "black" "gun" 0 0.388
113 "black" "phone" 1 0.454
113 "white" "phone" 1 0.421
113 "black" "phone" 1 0.503
113 "white" "gun" 0 0.406
113 "black" "gun" 0 0.407
113 "white" "phone" 1 0.424
113 "white" "phone" 1 0.41
113 "black" "gun" 0 0.364
113 "black" "gun" 0 0.398
113 "white" "gun" 1 0.399
